Trial ID,Trial Date,pid,isScienceGallery,screenX,screenY,leftIsTrue,Trial Num,Question,Lie?,Ans,x,y,t
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,750,830,0
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,744,828,4621
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,761,825,4818
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,762,825,4828
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,763,824,4843
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,763,814,4861
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,764,812,4876
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,766,806,4893
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,767,805,4910
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,769,805,4926
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,775,805,4943
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,777,804,4959
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,777,799,4977
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,780,793,4994
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,781,791,5010
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,787,786,5026
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,786,778,5043
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,786,777,5059
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,793,778,5077
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,792,777,5143
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,792,776,5214
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,791,775,5241
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,791,774,5259
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,791,773,5277
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,791,772,5325
219,2018-03-24 16:03:37,82,1,1600,900,1,1,Have you ever met a professor?,1,1,790,772,5349
