Trial ID,Trial Date,pid,isScienceGallery,screenX,screenY,leftIsTrue,Trial Num,Question,Lie?,Ans,x,y,t
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,750,830,0
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,756,847,1931
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,759,825,1985
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,763,810,1993
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,771,793,2010
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,789,760,2029
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,806,731,2045
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,823,709,2060
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,840,686,2078
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,855,670,2093
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,869,660,2110
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,870,659,2128
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,875,653,2144
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,876,652,2161
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,876,651,2178
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,876,650,2195
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,878,650,2210
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,879,650,2256
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,880,650,2282
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,881,650,2381
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,880,650,2950
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,879,650,2976
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,878,650,2994
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,878,649,3075
1674,2018-05-30 14:32:23,1373,1,1600,900,1,1,Have you ever played dominoes?,0,1,879,649,3346
