Trial ID,Trial Date,pid,isScienceGallery,screenX,screenY,leftIsTrue,Trial Num,Question,Lie?,Ans,x,y,t
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,750,830,0
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,747,819,15357
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,747,819,16007
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,761,804,18977
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,762,804,18985
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,766,796,19004
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,768,796,19021
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,774,791,19038
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,781,787,19053
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,784,781,19071
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,786,776,19086
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,788,774,19103
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,799,766,19120
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,799,765,19138
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,801,760,19154
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,802,758,19170
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,803,756,19187
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,804,755,19203
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,804,754,19221
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,805,753,19236
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,806,752,19264
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,807,752,19303
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,807,751,19320
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,808,752,19337
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,809,752,19354
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,811,752,19371
580,2018-04-07 13:18:45,378,1,1600,900,1,1,Have you ever been backpacking?,1,0,813,751,19387
