Trial ID,Trial Date,pid,isScienceGallery,screenX,screenY,leftIsTrue,Trial Num,Question,Lie?,Ans,x,y,t
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,750,830,0
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,741,852,7363
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,737,837,7406
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,736,831,7424
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,737,824,7440
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,735,811,7458
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,735,798,7473
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,734,784,7491
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,734,773,7508
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,733,758,7524
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,734,753,7540
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,733,737,7557
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,734,721,7574
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,736,706,7591
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,738,691,7606
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,741,673,7623
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,745,664,7640
782,2018-04-13 18:35:03,pepa,1,1600,900,0,1,Have you ever seen Stonehenge?,1,0,751,645,7657
