Trial ID,Trial Date,pid,isScienceGallery,screenX,screenY,leftIsTrue,Trial Num,Question,Lie?,Ans,x,y,t
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,750,830,0
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,732,826,24887
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,735,811,25092
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,735,810,25108
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,736,809,25126
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,736,808,25142
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,736,806,25160
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,736,805,25177
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,736,804,25193
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,736,803,25219
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,737,802,25228
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,737,801,25242
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,738,800,25259
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,738,798,25276
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,738,793,25292
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,738,792,25311
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,738,791,25326
1304,2018-05-10 12:24:36,1015,1,1600,900,1,1,Have you ever built a fire?,0,1,738,790,25343
