Trial ID,Trial Date,pid,isScienceGallery,screenX,screenY,leftIsTrue,Trial Num,Question,Lie?,Ans,x,y,t
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,750,830,0
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,749,836,5532
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,753,821,5962
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,753,819,5990
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,753,818,6008
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,753,816,6026
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,753,815,6040
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,753,813,6058
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,754,812,6075
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,754,810,6091
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,754,808,6107
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,754,807,6124
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,754,806,6141
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,754,805,6159
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,754,803,6174
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,754,802,6215
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,755,800,6259
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,755,799,6275
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,756,797,6290
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,756,792,6308
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,756,791,6324
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,756,790,6341
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,756,788,6359
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,756,787,6374
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,756,786,6391
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,756,785,6413
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,756,784,6476
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,757,783,6557
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,758,783,7106
1462,2018-05-18 16:48:21,,1,1600,900,1,1,Have you ever slept in a hammock?,1,0,759,782,7313
