Trial ID,Trial Date,pid,isScienceGallery,screenX,screenY,leftIsTrue,Trial Num,Question,Lie?,Ans,x,y,t
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,750,830,0
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,746,840,9198
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,746,840,9849
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,743,855,10026
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,743,856,10042
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,742,858,10060
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,741,860,10076
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,740,862,10094
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,739,864,10110
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,737,865,10126
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,737,866,10142
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,735,867,10159
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,734,868,10176
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,733,869,10193
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,732,869,10210
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,733,870,10260
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,734,870,10278
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,735,870,10294
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,737,871,10311
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,747,867,10327
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,753,867,10344
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,764,862,10359
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,769,862,10375
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,774,861,10393
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,777,860,10410
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,788,857,10426
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,795,854,10443
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,802,851,10461
1489,2018-05-20 14:21:16,,1,1600,900,1,1,Have you ever seen a movie?,0,1,814,851,10476
