Trial ID,Trial Date,pid,isScienceGallery,screenX,screenY,leftIsTrue,Trial Num,Question,Lie?,Ans,x,y,t
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,750,830,1
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,767,838,21372
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,764,822,21569
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,763,821,21590
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,758,808,21606
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,756,802,21623
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,754,789,21640
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,753,783,21657
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,752,771,21674
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,751,760,21690
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,748,747,21707
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,743,734,21722
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,739,717,21740
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,737,710,21756
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,733,689,21774
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,726,667,21790
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,719,645,21807
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,713,621,21822
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,703,602,21840
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,694,577,21857
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,688,564,21873
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,676,541,21890
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,663,517,21906
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,647,492,21922
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,635,473,21940
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,615,446,21956
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,596,422,21975
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,591,415,21990
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,572,392,22007
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,554,374,22023
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,535,356,22040
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,516,338,22056
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,493,318,22073
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,486,313,22090
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,466,297,22107
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,446,281,22123
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,434,273,22140
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,410,256,22156
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,393,243,22173
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,387,239,22190
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,378,232,22207
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,370,227,22223
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,355,215,22240
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,319,189,22256
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,296,175,22273
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,284,167,22291
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,269,157,22309
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,264,153,22323
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,263,152,22340
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,244,141,22357
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,238,136,22375
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,232,131,22390
557,2018-04-05 19:30:51,341,1,1600,900,1,1,Have you ever gone fishing?,0,1,226,127,22408
