Trial ID,Trial Date,pid,isScienceGallery,screenX,screenY,leftIsTrue,Trial Num,Question,Lie?,Ans,x,y,t
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,750,830,0
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,753,832,19865
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,753,832,20517
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,751,813,21676
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,751,808,21692
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,751,806,21707
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,750,800,21723
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,748,794,21741
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,747,787,21756
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,747,786,21774
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,747,785,21790
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,746,779,21807
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,745,772,21823
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,743,767,21841
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,743,766,21858
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,743,764,21874
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,742,758,21892
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,741,753,21908
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,740,751,21924
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,740,750,21942
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,740,748,21958
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,740,746,21973
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,739,740,21990
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,739,739,22007
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,738,733,22023
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,738,732,22041
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,738,730,22058
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,738,728,22074
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,726,22090
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,720,22107
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,719,22126
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,718,22140
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,716,22157
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,714,22173
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,712,22190
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,711,22208
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,710,22225
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,708,22244
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,737,707,22262
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,736,706,22280
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,736,705,22316
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,736,704,22334
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,736,703,22370
1112,2018-04-29 17:06:03,853,1,1600,900,0,1,Have you ever been to Donegal?,0,0,736,702,22453
