Trial ID,Trial Date,pid,isScienceGallery,screenX,screenY,leftIsTrue,Trial Num,Question,Lie?,Ans,x,y,t
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,750,830,1
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,749,838,15265
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,757,824,15337
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,758,810,15360
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,761,799,15377
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,763,792,15393
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,765,782,15410
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,768,774,15427
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,771,767,15443
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,780,753,15460
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,781,747,15477
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,782,740,15492
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,783,739,15509
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,783,738,15526
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,783,737,15544
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,784,736,15561
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,784,735,15579
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,785,734,15624
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,785,735,15759
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,785,736,15787
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,785,737,15851
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,785,738,15976
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,785,739,16906
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,786,739,17014
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,786,738,17646
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,786,737,17934
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,787,737,18458
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,788,736,18710
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,788,735,18727
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,788,734,18746
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,788,733,18763
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,788,732,18781
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,786,726,18799
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,785,721,18810
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,786,719,18826
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,787,713,18845
755,2018-04-13 12:52:33,526,1,1600,900,0,1,Have you ever been to a park?,0,0,785,708,18860
